Year,Month,State,Genus Species,Serotype or Genotype,Etiology Status,Location of Preparation,Illnesses,Hospitalizations,Deaths,Food Vehicle,Contaminated Ingredient,Specific Location
2009,6,California,Norovirus Genogroup I,,Confirmed,Restaurant,19,0.0,0.0,,,"""Fast-food""(drive up service or pay at counter)"
2009,6,New Mexico,,,,,12,0.0,0.0,,,
2009,7,New Mexico,Salmonella enterica,Javiana,Confirmed,,48,2.0,0.0,,,
2009,7,Ohio,Salmonella enterica,Typhimurium,Confirmed,Fair,2,1.0,0.0,chicken,,"festival, other temp or mobile services"
2009,3,Michigan,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,,4,1.0,0.0,"lamb; beef, unspecified",,
2009,8,Illinois,,,,Restaurant,10,0.0,0.0,crispy chicken salad; grilled chicken salad; chicken salad,tomato; tomato; chicken; melon; tomato,Sit-down dining
2009,7,South Carolina,Clostridium perfringens,,Confirmed,Banquet,50,0.0,0.0,"pork, bbq",,Facility (food prepared and served on-site)
2009,7,New York,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Private,2,0.0,0.0,"ground beef, hamburger",ground beef,home/residence
2009,7,New York,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,,2,2.0,0.0,"ground beef, hamburger",ground beef,
2009,7,New York,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Private,3,1.0,0.0,"ground beef, hamburger",ground beef,home/residence
2009,3,Kansas,Norovirus unknown,,Confirmed,,5,0.0,0.0,,,
2009,2,Kansas,Norovirus unknown,,Suspected,Restaurant,3,0.0,0.0,,,Sit-down dining
2009,5,Kansas,,,,Restaurant,6,0.0,0.0,,,Sit-down dining
2009,4,Minnesota,Salmonella enterica,Cubana,Confirmed,Other,2,0.0,0.0,"sprouts, unspecified",,
2009,7,Georgia,Norovirus Genogroup II,,Confirmed,Restaurant,4,0.0,0.0,,,"""Fast-food""(drive up service or pay at counter)"
2009,8,New York,Salmonella enterica,Enteritidis,Confirmed,Restaurant,12,2.0,0.0,"sandwich, corned beef",,Sit-down dining
2009,5,Pennsylvania,Salmonella enterica,Enteritidis,Confirmed,Restaurant,2,0.0,0.0,,,Sit-down dining
2009,7,Georgia,Campylobacter jejuni,,Confirmed,Caterer,11,0.0,0.0,potato salad,,(food prepared off-site from where served)
2009,8,Ohio,,,,,2,0.0,0.0,,,
2009,7,New Hampshire,Norovirus Genogroup II,,Suspected,Camp,31,1.0,0.0,carrots,carrots,
2009,6,Maryland,,,,Restaurant,3,0.0,0.0,,,Sit-down dining
2009,1,Georgia,Norovirus Genogroup II,,Confirmed,Restaurant,46,1.0,0.0,,,Sit-down dining
2009,3,California,,,,Restaurant,6,0.0,0.0,,,"""Fast-food""(drive up service or pay at counter)"
2009,1,Idaho,,,,Restaurant,9,0.0,0.0,"refried beans, unspecified",,"""Fast-food""(drive up service or pay at counter)"
2009,8,Minnesota,Ciguatoxin,,Confirmed,Restaurant,3,0.0,0.0,"fish, baracuda",,Sit-down dining
2009,8,Minnesota,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Private,6,1.0,0.0,beef,,home/residence
2009,8,Minnesota,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Restaurant,3,1.0,0.0,"beef, unspecified",,"""Fast-food""(drive up service or pay at counter)"
2009,8,New York,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Camp,2,1.0,0.0,beef,beef,
2009,7,Massachusetts,Salmonella enterica,Newport,Confirmed,Restaurant,6,2.0,0.0,,,Sit-down dining
2009,8,Wisconsin,Campylobacter jejuni,,Confirmed,,52,1.0,0.0,"milk, whole milk unpasteurized",,
2009,8,Illinois,Shigella sonnei,,Confirmed,Restaurant,14,3.0,0.0,,,Sit-down dining
2009,8,Illinois,,,,Restaurant,9,0.0,0.0,,,Sit-down dining
2009,7,Tennessee,Salmonella enterica,Enteritidis,Confirmed,Restaurant,10,3.0,0.0,,,Sit-down dining
2009,2,Hawaii,Norovirus Genogroup II,,Confirmed,,21,0.0,0.0,,,
2009,7,Maryland,,,,Restaurant,26,0.0,0.0,,,Sit-down dining
2009,5,Maryland,,,,Restaurant,6,0.0,0.0,seafood pasta,mussels,Sit-down dining
2009,6,Arizona,,,,,40,0.0,0.0,,,
2009,8,Hawaii,Ciguatoxin,,Confirmed,,2,1.0,0.0,,,
2009,9,Illinois,Scombroid toxin,,Confirmed,Office/indoor,3,0.0,0.0,"fish, mahi mahi","fish, mahi mahi",workplace
2009,5,Washington,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,,5,2.0,0.0,,,
2009,6,Florida,Clostridium perfringens,,Suspected,Restaurant,4,0.0,0.0,"sausage, pork",,Sit-down dining
2009,1,Massachusetts,,,,Banquet,91,0.0,0.0,,,Facility (food prepared and served on-site)
2009,7,Michigan,Salmonella enterica,Newport,Confirmed,,4,2.0,1.0,,,
2009,8,Michigan,Salmonella enterica,Miami,Confirmed,Restaurant,9,3.0,0.0,"salad, unspecified",,"""Fast-food""(drive up service or pay at counter)"
2009,5,Michigan,Salmonella enterica,Saintpaul,Confirmed,Restaurant,21,7.0,0.0,tomatoes,,"""Fast-food""(drive up service or pay at counter); Restaurant Sit-down dining"
2009,8,Minnesota,Norovirus,,Confirmed,Restaurant,2,0.0,0.0,,,Sit-down dining
2009,3,Arizona,,,,,2,0.0,0.0,,,
2009,3,Arizona,,,,,2,0.0,0.0,,,
2009,3,Arizona,Norovirus Genogroup II,,Confirmed,,9,0.0,0.0,,,
2009,9,Minnesota,Clostridium perfringens,,Suspected,Restaurant,3,0.0,0.0,,,Sit-down dining
2009,1,Illinois,Norovirus Genogroup II,,Confirmed,Other,303,0.0,0.0,,,
2009,4,Arizona,,,,,8,0.0,0.0,,,
2009,7,Oregon,Staphylococcus aureus,,Suspected,Restaurant,12,0.0,0.0,,,other or unknown type; Other
2009,7,Oregon,Salmonella enterica,Enteritidis,Confirmed,Camp,59,0.0,0.0,scrambled eggs,egg,
2009,7,Oregon,Norovirus Genogroup II,,Confirmed,Restaurant,8,0.0,0.0,,,other or unknown type; Private home/residence; Grocery store
2009,5,Florida,Shigella sonnei,,Confirmed,Other,13,0.0,0.0,,,
2009,9,Ohio,Norovirus Genogroup II,,Suspected,Restaurant,6,0.0,0.0,,,Sit-down dining
2009,7,Virginia,Salmonella enterica,Enteritidis,Confirmed,Restaurant,19,2.0,0.0,lasagna,egg,other or unknown type
2009,1,California,Norovirus unknown,,Suspected,Restaurant,5,0.0,0.0,"tacos; garlic, unspecified",,other or unknown type
2009,3,California,Norovirus unknown,,Suspected,Restaurant,10,0.0,0.0,,,Sit-down dining
2009,1,Virginia,Salmonella enterica,Enteritidis,Confirmed,Private,11,1.0,0.0,"rice, fried rice; rice, fried rice",,home/residence
2009,9,Illinois,Salmonella enterica,Infantis,Confirmed,Restaurant,17,6.0,0.0,barbacoa,,other or unknown type; Grocery store
2009,4,Arizona,Norovirus Genogroup II,,Confirmed,,9,0.0,0.0,,,
2009,4,Arizona,,,,,7,0.0,0.0,,,
2009,5,Arizona,Norovirus Genogroup II,,Confirmed,,23,0.0,0.0,,,
2009,5,Arizona,,,,,8,0.0,0.0,,,
2009,9,Louisiana,Salmonella enterica,Newport,Confirmed,,200,4.0,0.0,,,
2009,6,Washington,Scombroid toxin,,Confirmed,Private,3,0.0,0.0,"salmon, salted",,home/residence
2009,9,Washington,,,,Restaurant,5,0.0,0.0,"pizza, meat and vegetable",,other or unknown type
2009,8,Wisconsin,Norovirus Genogroup I,,Confirmed,Private,12,0.0,0.0,,,home/residence
2009,9,Connecticut,Salmonella enterica; Salmonella enterica,Schwarzengrund; Typhimurium var Cope,Confirmed; Confirmed,Restaurant,9,0.0,0.0,potato salad,,other or unknown type
2009,8,Kansas,Pesticides,,Confirmed,Restaurant,39,1.0,0.0,salsa,,Sit-down dining
2009,9,Kansas,,,,Restaurant,3,0.0,0.0,,,Sit-down dining
2009,8,Kansas,,,,Restaurant,4,0.0,0.0,,,Sit-down dining
2009,8,Kansas,Salmonella enterica,Newport,Confirmed,Restaurant,33,7.0,0.0,,,Sit-down dining
2009,6,Kansas,Staphylococcus aureus,,Confirmed,Restaurant,17,0.0,0.0,cannelloni; chicken,chicken,Sit-down dining
2009,6,Kansas,,,,Restaurant,3,0.0,0.0,,,Sit-down dining
2009,1,Kansas,,,,Restaurant,4,1.0,0.0,,,Sit-down dining
2009,5,Kansas,Norovirus unknown,,Confirmed,Restaurant,6,0.0,0.0,,,Sit-down dining
2009,1,Ohio,Clostridium perfringens,,Confirmed,Private,8,,0.0,taco meat,,home/residence
2009,3,Ohio,Norovirus Genogroup II,,Suspected,Restaurant,2,,0.0,,,Sit-down dining
2009,5,Ohio,,,,Restaurant,3,,0.0,,,Sit-down dining
2009,3,Ohio,,,,Unknown,2,,0.0,,,
2009,3,Ohio,,,,,10,,0.0,,,
2009,7,Ohio,,,,Caterer,6,0.0,0.0,,,(food prepared off-site from where served)
2009,8,Ohio,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Private,11,4.0,0.0,"ice cream, homemade",,home/residence
2009,8,Ohio,Salmonella enterica,Heidelberg,Suspected,Unknown,2,0.0,0.0,,,
2009,5,Arizona,,,,,5,1.0,0.0,,,
2009,8,Michigan,Salmonella enterica,Typhimurium,Confirmed,Restaurant,14,2.0,0.0,alfalfa sprouts,,"""Fast-food""(drive up service or pay at counter)"
2009,9,Maryland,Clostridium perfringens,,Confirmed,Caterer,54,0.0,0.0,"stew/chili, other",,(food prepared off-site from where served)
2009,9,Wisconsin,Norovirus Genogroup I,,Confirmed,,27,0.0,0.0,,,
2009,5,California,,,,,7,0.0,0.0,,,
2009,9,Illinois,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Restaurant,4,2.0,0.0,guacamole,,Sit-down dining
2009,10,Wisconsin,,,,Private,16,0.0,0.0,,,home/residence
2009,9,Illinois,Salmonella enterica,Enteritidis,Confirmed,Unknown,15,1.0,0.0,"pork, roasted",,
2009,9,Pennsylvania,Norovirus,,Suspected,,9,1.0,0.0,,,
2009,5,West Virginia,Salmonella enterica,Enteritidis,Confirmed,,21,9.0,2.0,"sausage, pork",,
2009,6,Pennsylvania,Salmonella enterica,Typhimurium var Cope,Confirmed,,29,4.0,0.0,,,
2009,6,Pennsylvania,Campylobacter jejuni,,Confirmed,,2,0.0,0.0,,,
2009,8,Hawaii,Salmonella enterica,Hadar,Confirmed,,27,1.0,0.0,,,
2009,8,Hawaii,Salmonella enterica,Reading,Confirmed,,26,0.0,0.0,,,
2009,9,Massachusetts,,,,Restaurant,8,0.0,0.0,"pork, other",,other or unknown type
2009,8,Maryland,Salmonella enterica,Enteritidis,Confirmed,Private,27,6.0,0.0,potato salad,,home/residence
2009,9,Ohio,Norovirus Genogroup II,GII_12,Confirmed,Restaurant,10,0.0,0.0,,,other or unknown type
2009,10,Illinois,Clostridium perfringens,,Suspected,Restaurant,19,,0.0,,,Sit-down dining
2009,10,Michigan,Clostridium perfringens,,Confirmed,School/college/university,67,0.0,0.0,"soup, beef-based",,Prison/jail
2009,6,Arizona,,,,,40,0.0,0.0,,,
2009,9,Tennessee,Salmonella enterica,Newport,Confirmed,Restaurant,13,6.0,0.0,lettuce; roast beef,,Sit-down dining
2009,6,Tennessee,Salmonella enterica,Enteritidis,Confirmed,Private,5,0.0,0.0,lasagna,,home/residence
2009,9,Illinois,,,,Caterer,9,0.0,0.0,,,(food prepared off-site from where served)
2009,10,Minnesota,Norovirus,,Confirmed,Restaurant,27,0.0,0.0,"sandwich, unspecified",,other or unknown type
2009,8,New York,Salmonella enterica,Kiambu,Confirmed,Unknown,10,6.0,0.0,,,
2009,10,New York,Norovirus,,Suspected,,13,0.0,0.0,fruit salad,,
2009,10,Missouri,,,,Religious,30,0.0,0.0,"turkey, roasted",,facility
2009,9,Florida,,,,Restaurant,10,0.0,0.0,"pizza, cheese",,"""Fast-food""(drive up service or pay at counter)"
2009,10,New York,Norovirus,,Confirmed,Restaurant,23,0.0,0.0,"chicken, francaise; cocktails",,Sit-down dining; Banquet Facility (food prepared and served on-site)
2009,3,California,Norovirus Genogroup II,,Suspected,Restaurant,9,0.0,0.0,tomatoes; salads,tomato; tomato,other or unknown type
2009,8,California,,,,Restaurant,14,0.0,0.0,,,Sit-down dining
2009,7,California,,,,Restaurant,2,0.0,0.0,,,"""Fast-food""(drive up service or pay at counter)"
2009,6,California,Norovirus unknown,,Suspected,,2,1.0,0.0,,,
2009,6,Oregon,Salmonella enterica,Heidelberg,Confirmed,Private,2,0.0,0.0,,,home/residence
2009,10,Illinois,Salmonella enterica,Ohio,Confirmed,,7,1.0,0.0,,,
2009,11,Minnesota,Norovirus,,Confirmed,Restaurant,5,0.0,0.0,,,"""Fast-food""(drive up service or pay at counter)"
2009,6,Arizona,,,,,3,0.0,0.0,,,
2009,10,South Carolina,,,,Restaurant,4,0.0,0.0,,,"""Fast-food""(drive up service or pay at counter)"
2009,9,Colorado,,,,Restaurant,2,0.0,0.0,,,Sit-down dining
2009,8,Colorado,,,,Restaurant,15,0.0,0.0,,,Sit-down dining; Private home/residence
2009,8,Colorado,Staphylococcus aureus,,Suspected,Restaurant,5,0.0,0.0,,,Sit-down dining
2009,8,Colorado,,,,Restaurant,6,0.0,0.0,,,"""Fast-food""(drive up service or pay at counter)"
2009,5,Colorado,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Restaurant,3,2.0,0.0,,,Sit-down dining
2009,8,Colorado,Rotavirus,,Suspected,Caterer,28,1.0,0.0,,,(food prepared off-site from where served); School/college/university
2009,6,Wisconsin,Clostridium perfringens,,Confirmed,Restaurant,7,0.0,0.0,"soup, french onion",,Sit-down dining
2009,11,Ohio,,,,Private,105,0.0,0.0,turkey; gravy,,home/residence; Religious facility
2009,6,California,,,,Restaurant,2,0.0,0.0,,,Sit-down dining
2009,2,California,Norovirus unknown,,Suspected,Restaurant,7,1.0,0.0,,,Sit-down dining
2009,2,California,Norovirus unknown,,Suspected,Restaurant,20,0.0,0.0,,,other or unknown type
2009,8,California,Salmonella enterica,Heidelberg,Confirmed,Other,16,0.0,0.0,"salmon, unspecified",,
2009,11,Ohio,Norovirus Genogroup II,GII_12,Confirmed,,9,1.0,0.0,,,
2009,6,California,,,,Restaurant,2,0.0,0.0,,,Sit-down dining
2009,9,California,,,,Restaurant,15,0.0,0.0,green salad; ranch dressing,lettuce; sour cream,Sit-down dining
2009,9,Florida,,,,Restaurant,3,0.0,0.0,,,Sit-down dining
2009,3,Colorado,Campylobacter jejuni,,Confirmed,Other,81,1.0,0.0,"milk, whole milk unpasteurized","milk, whole milk unpasteurized",
2009,1,Colorado,Norovirus Genogroup II,,Suspected,Banquet,40,0.0,0.0,,,Facility (food prepared and served on-site)
2009,7,Colorado,,,,Restaurant,2,0.0,0.0,"ground beef, gravy, toast, egg dish",,Sit-down dining
2009,7,Colorado,Norovirus,,Suspected,Camp,45,0.0,0.0,,,
2009,10,Maine,Norovirus Genogroup I,,Confirmed,,44,,0.0,,,
2009,11,Illinois,Clostridium perfringens,,Confirmed,,8,0.0,0.0,,,
2009,11,Ohio,,,,Restaurant,3,0.0,0.0,,,Sit-down dining
2009,2,Texas,,,,Restaurant,11,1.0,0.0,,,Sit-down dining
2009,3,Texas,Norovirus Genogroup II,,Confirmed,Restaurant,3,1.0,0.0,,,Sit-down dining
2009,11,Minnesota,Norovirus,,Confirmed,Restaurant,4,0.0,0.0,,,Sit-down dining
2009,7,Texas,"Escherichia coli, Enterotoxigenic",unknown,Confirmed,Restaurant,58,0.0,0.0,guacamole,,Sit-down dining
2009,10,Arkansas,,,,Prison/jail,160,0.0,0.0,,,
2009,5,Oregon,Norovirus Genogroup II,,Confirmed,School/college/university,51,1.0,0.0,,,
2009,8,Pennsylvania,Salmonella enterica,Typhimurium,Confirmed,Private,5,3.0,0.0,beef,,home/residence
2009,9,Pennsylvania,Salmonella enterica,Enteritidis,Confirmed,Restaurant,12,0.0,0.0,hollandaise sauce,egg,Sit-down dining
2009,10,North Dakota,Clostridium perfringens,,Confirmed,Restaurant,36,0.0,0.0,,,other or unknown type
2009,11,Ohio,,,,Restaurant,2,0.0,0.0,,,other or unknown type
2009,11,Louisiana,Clostridium perfringens,,Suspected,,800,0.0,0.0,,,
2009,8,California,Campylobacter jejuni,,Suspected,Restaurant,6,0.0,0.0,chef's special,"liver, chicken",Sit-down dining
2009,11,Maryland,"Escherichia coli, Enteroaggregative; Escherichia coli, Enterotoxigenic; Shigella sonnei",unknown; unknown; ,Confirmed; Confirmed; Confirmed,Caterer,12,0.0,0.0,,,(food prepared off-site from where served)
2009,11,New York,,,,Restaurant,5,0.0,0.0,,,Sit-down dining
2009,11,Florida,,,,Prison/jail,13,0.0,0.0,lima beans,,
2009,7,Colorado,,,,Restaurant,13,2.0,0.0,,,"""Fast-food""(drive up service or pay at counter)"
2009,10,Michigan,Salmonella enterica,Derby,Confirmed,Restaurant,5,0.0,0.0,"pork, roasted",,"""Fast-food""(drive up service or pay at counter); Restaurant Sit-down dining"
2009,11,Minnesota,Norovirus,,Suspected,Restaurant,29,0.0,0.0,fruit,,Sit-down dining
2009,11,Tennessee,Norovirus Genogroup II,GII_4 New Orleans (2009),Confirmed,Restaurant,36,3.0,0.0,salads,,Sit-down dining
2009,9,New York,Salmonella enterica,Enteritidis,Confirmed,Private,6,0.0,0.0,,,home/residence
2009,7,Texas,,,,,7,0.0,0.0,,,
2009,11,Minnesota,Salmonella enterica,,Confirmed,Private,19,0.0,0.0,gravy,,home/residence
2009,7,Texas,,,,,9,0.0,0.0,,,
2009,10,Texas,,,,,25,0.0,0.0,,,
2009,12,Pennsylvania,Bacillus cereus,,Confirmed,Restaurant,4,0.0,0.0,pizza,,"""Fast-food""(drive up service or pay at counter)"
2009,12,Ohio,,,,Banquet,27,0.0,0.0,,,Facility (food prepared and served on-site)
2009,12,Illinois,,,,Restaurant,6,0.0,0.0,,,Sit-down dining
2009,2,Kansas,,,,Restaurant,2,0.0,0.0,,,"""Fast-food""(drive up service or pay at counter)"
2009,1,Kansas,,,,Restaurant,4,0.0,0.0,,,Sit-down dining
2009,2,Kansas,,,,,5,0.0,0.0,,,
2009,5,Kansas,Salmonella enterica,Java,Suspected,Restaurant,2,0.0,0.0,burritos,,"""Fast-food""(drive up service or pay at counter)"
2009,11,Kansas,,,,Restaurant,3,0.0,0.0,,,Sit-down dining
2009,10,Kansas,Norovirus unknown,,Suspected,Restaurant,4,0.0,0.0,,,Sit-down dining
2009,8,Kansas,,,,Caterer,9,0.0,0.0,,,(food prepared off-site from where served)
2009,8,South Dakota,Campylobacter jejuni,,Confirmed,,6,0.0,0.0,,,
2009,12,Ohio,Norovirus Genogroup II,GII_6,Confirmed,Restaurant,4,0.0,0.0,,,"""Fast-food""(drive up service or pay at counter)"
2009,12,Ohio,,,,Private,14,0.0,0.0,cupcakes,,home/residence
2009,12,New York,Clostridium perfringens,,Suspected,Restaurant,10,0.0,0.0,beef,beef,Sit-down dining
2009,12,New York,Norovirus unknown,,Confirmed,Restaurant,37,1.0,0.0,,,Sit-down dining
2009,12,New York,Norovirus unknown,,Confirmed,Caterer,20,0.0,0.0,,,(food prepared off-site from where served)
2009,12,Wisconsin,Norovirus Genogroup II,,Confirmed,Caterer,16,0.0,0.0,leaf lettuce,,(food prepared off-site from where served)
2009,12,Illinois,,,,Restaurant,5,0.0,0.0,,,Sit-down dining
2009,10,New York,Salmonella enterica,Enteritidis,Confirmed,Restaurant,5,0.0,0.0,caesar dressing,egg,Sit-down dining
2009,4,Florida,Norovirus Genogroup II,,Confirmed,Banquet,17,0.0,0.0,,,Facility (food prepared and served on-site)
2009,12,Wisconsin,Norovirus Genogroup II,unknown,Confirmed,,13,2.0,0.0,,,
2009,12,Kansas,Norovirus unknown,,Confirmed,Restaurant,14,0.0,0.0,pizza,,Sit-down dining
2009,1,Florida,Norovirus Genogroup II,,Confirmed,Restaurant,11,0.0,0.0,,,"""Fast-food""(drive up service or pay at counter)"
2009,1,Florida,Norovirus Genogroup II,,Suspected,Restaurant,3,0.0,0.0,cheesecake shooters,,Sit-down dining
2009,6,Washington,Salmonella enterica,Muenchen,Confirmed,Hospital,4,0.0,0.0,"sandwich, deli",,
2009,11,South Carolina,Staphylococcus aureus; Clostridium perfringens; Salmonella enterica,Montevideo,Confirmed; Confirmed; Confirmed,Other,59,17.0,0.0,"pork, bbq",,
2009,11,South Carolina,Norovirus Genogroup II,,Confirmed,Private,8,0.0,0.0,"oysters, raw",,home/residence
2009,12,Ohio,Clostridium perfringens,,Confirmed,Caterer,9,0.0,0.0,roast beef,,(food prepared off-site from where served)
2009,7,Washington,Salmonella enterica,Enteritidis,Confirmed,Camp,62,0.0,0.0,"eggs, scrambled",,
2009,12,South Carolina,Norovirus Genogroup II,,Confirmed,Restaurant,9,0.0,0.0,,,Sit-down dining
2009,9,Washington,"Escherichia coli, Shiga toxin-producing; Escherichia coli, Shiga toxin-producing",O157:H7; O121,Suspected; Confirmed,,3,0.0,0.0,"milk, whole milk unpasteurized",,
2009,4,Washington,Norovirus,,Suspected,Restaurant,10,0.0,0.0,,,"""Fast-food""(drive up service or pay at counter)"
2009,6,Washington,Norovirus,,Confirmed,,13,0.0,0.0,guacamole; salsa,,
2009,2,Florida,Norovirus,,Suspected,Restaurant,5,0.0,0.0,multiple foods,,Sit-down dining
2009,11,Ohio,Norovirus Genogroup II,GII_12,Suspected,Restaurant,4,0.0,0.0,,,Sit-down dining
2009,1,Hawaii,Histamine,,Confirmed,,2,0.0,0.0,,,
2009,12,Connecticut,,,,School/college/university,5,0.0,0.0,green beans,,
2009,12,Connecticut,,,,Restaurant,6,0.0,0.0,,,Sit-down dining
2009,11,Georgia,Salmonella enterica,Heidelberg,Confirmed,Private,17,3.0,0.0,,,home/residence
2009,12,Connecticut,Norovirus Genogroup II,,Confirmed,Restaurant,6,0.0,0.0,"sandwich, submarine",,"""Fast-food""(drive up service or pay at counter)"
2009,11,Missouri,Salmonella enterica,Typhimurium,Confirmed,Private,6,1.0,0.0,head cheese,,home/residence
2010,1,New York,,,,Restaurant,10,0.0,0.0,sushi,,Sit-down dining
2009,12,Missouri,,,,Caterer,54,0.0,0.0,"roast beef, unspecified",,(food prepared off-site from where served)
2009,12,Iowa,Salmonella enterica,Newport,Confirmed,,11,4.0,0.0,,,
2009,2,Michigan,,,,Caterer,50,0.0,0.0,"pork, other; rice, unspecified",pork; rice,(food prepared off-site from where served)
2010,1,Illinois,,,,,7,0.0,0.0,,,
2009,11,Arizona,,,,,6,0.0,0.0,,,
2009,12,Arizona,,,,,4,0.0,0.0,,,
2009,12,South Dakota,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,,4,4.0,0.0,,,
2009,12,New York,Scombroid toxin,,Confirmed,Restaurant,2,0.0,0.0,tuna salad,tuna,"""Fast-food""(drive up service or pay at counter)"
2009,7,Colorado,Plant/Herbal toxins,,Confirmed,Private,6,1.0,0.0,mushrooms,mushrooms,home/residence
2009,2,Georgia,Norovirus Genogroup II,,Confirmed,Restaurant,3,0.0,0.0,nachos and cheese,,Sit-down dining
2009,11,Ohio,,,,Restaurant,5,0.0,0.0,,,"""Fast-food""(drive up service or pay at counter)"
2009,12,Minnesota,Norovirus,,Suspected,Restaurant,6,0.0,0.0,,,Sit-down dining
2010,1,Minnesota,Norovirus Genogroup II,,Confirmed,Private,27,0.0,0.0,,,home/residence
2009,1,Maryland,,,,Banquet,80,0.0,0.0,,,Facility (food prepared and served on-site)
2009,1,Florida,Staphylococcus aureus,,Suspected,Restaurant,2,0.0,0.0,buffet,,Sit-down dining
2009,2,Maryland,,,,Grocery,10,0.0,0.0,,,store
2009,1,Florida,Staphylococcus aureus,,Suspected,Restaurant,2,0.0,0.0,"chicken, baked",,Sit-down dining
2009,1,Florida,Norovirus,,Suspected,Restaurant,6,0.0,0.0,salads,,Sit-down dining
